step,lr
51900,0.0001
51904,0.0001
51908,0.0001
51912,0.0001
51916,0.0001
51920,0.0001
51924,0.0001
51928,0.0001
51932,0.0001
51936,0.0001
51940,0.0001
51944,0.0001
51948,0.0001
51952,0.0001
51956,0.0001
51960,0.0001
51964,0.0001
51968,0.0001
51972,0.0001
51976,0.0001
51980,0.0001
51984,0.0001
51988,0.0001
51992,0.0001
51996,0.0001
52000,0.0001
52004,0.0001
52008,0.0001
52012,0.0001
52016,0.0001
52020,0.0001
52024,0.0001
52028,0.0001
52032,0.0001
52036,0.0001
52040,0.0001
52044,0.0001
52048,0.0001
52052,0.0001
52056,0.0001
52060,0.0001
52064,0.0001
52068,0.0001
52072,0.0001
52076,0.0001
52080,0.0001
52084,0.0001
52088,0.0001
52092,0.0001
52096,0.0001
52100,0.0001
52104,0.0001
52108,0.0001
52112,0.0001
52116,0.0001
52120,0.0001
52124,0.0001
52128,0.0001
52132,0.0001
52136,0.0001
52140,0.0001
52144,0.0001
52148,0.0001
52152,0.0001
52156,0.0001
52160,0.0001
52164,0.0001
52168,0.0001
52172,0.0001
52176,0.0001
52180,0.0001
52184,0.0001
52188,0.0001
52192,0.0001
52196,0.0001
52200,0.0001
52204,0.0001
52208,0.0001
52212,0.0001
52216,0.0001
52220,0.0001
52224,0.0001
52228,0.0001
52232,0.0001
52236,0.0001
52240,0.0001
52244,0.0001
52248,0.0001
52252,0.0001
52256,0.0001
52260,0.0001
52264,0.0001
52268,0.0001
52272,0.0001
52276,0.0001
52280,0.0001
52284,0.0001
52288,0.0001
52292,0.0001
52296,0.0001
52300,0.0001
52304,0.0001
52308,0.0001
52312,0.0001
52316,0.0001
52320,0.0001
52324,0.0001
52328,0.0001
52332,0.0001
52336,0.0001
52340,0.0001
52344,0.0001
52348,0.0001
52352,0.0001
52356,0.0001
52360,0.0001
52364,0.0001
52368,0.0001
52372,0.0001
52376,0.0001
52380,0.0001
52384,0.0001
52388,0.0001
52392,0.0001
52396,0.0001
52400,0.0001
52404,0.0001
52408,0.0001
52412,0.0001
52416,0.0001
52420,0.0001
52424,0.0001
52428,0.0001
52432,0.0001
52436,0.0001
52440,0.0001
52444,0.0001
52448,0.0001
52452,0.0001
52456,0.0001
52460,0.0001
52464,0.0001
52468,0.0001
52472,0.0001
52476,0.0001
52480,0.0001
52484,0.0001
52488,0.0001
52492,0.0001
52496,0.0001
52500,0.0001
52504,0.0001
52508,0.0001
52512,0.0001
52516,0.0001
52520,0.0001
52524,0.0001
52528,0.0001
52532,0.0001
52536,0.0001
52540,0.0001
52544,0.0001
52548,0.0001
52552,0.0001
52556,0.0001
52560,0.0001
52564,0.0001
52568,0.0001
52572,0.0001
52576,0.0001
52580,0.0001
52584,0.0001
52588,0.0001
52592,0.0001
52596,0.0001
52600,0.0001
52604,0.0001
52608,0.0001
52612,0.0001
52616,0.0001
52620,0.0001
52624,0.0001
52628,0.0001
52632,0.0001
52636,0.0001
52640,0.0001
52644,0.0001
52648,0.0001
52652,0.0001
52656,0.0001
52660,0.0001
52664,0.0001
52668,0.0001
52672,0.0001
52676,0.0001
52680,0.0001
52684,0.0001
52688,0.0001
52692,0.0001
52696,0.0001
52700,0.0001
52704,0.0001
52708,0.0001
52712,0.0001
52716,0.0001
52720,0.0001
52724,0.0001
52728,0.0001
52732,0.0001
52736,0.0001
52740,0.0001
52744,0.0001
52748,0.0001
52752,0.0001
52756,0.0001
52760,0.0001
52764,0.0001
52768,0.0001
52772,0.0001
52776,0.0001
52780,0.0001
52784,0.0001
52788,0.0001
52792,0.0001
52796,0.0001
52800,0.0001
52804,0.0001
52808,0.0001
52812,0.0001
52816,0.0001
52820,0.0001
52824,0.0001
52828,0.0001
52832,0.0001
52836,0.0001
52840,0.0001
52844,0.0001
52848,0.0001
52852,0.0001
52856,0.0001
52860,0.0001
52864,0.0001
52868,0.0001
52872,0.0001
52876,0.0001
52880,0.0001
52884,0.0001
52888,0.0001
52892,0.0001
52896,0.0001
52900,0.0001
52904,0.0001
52908,0.0001
52912,0.0001
52916,0.0001
52920,0.0001
52924,0.0001
52928,0.0001
52932,0.0001
52936,0.0001
52940,0.0001
52944,0.0001
52948,0.0001
52952,0.0001
52956,0.0001
52960,0.0001
52964,0.0001
52968,0.0001
52972,0.0001
52976,0.0001
52980,0.0001
52984,0.0001
52988,0.0001
52992,0.0001
52996,0.0001
53000,0.0001
53004,0.0001
53008,0.0001
53012,0.0001
53016,0.0001
53020,0.0001
53024,0.0001
53028,0.0001
53032,0.0001
53036,0.0001
53040,0.0001
53044,0.0001
53048,0.0001
53052,0.0001
53056,0.0001
53060,0.0001
53064,0.0001
53068,0.0001
53072,0.0001
53076,0.0001
53080,0.0001
53084,0.0001
53088,0.0001
53092,0.0001
53096,0.0001
53100,0.0001
53104,0.0001
53108,0.0001
53112,0.0001
53116,0.0001
53120,0.0001
53124,0.0001
53128,0.0001
53132,0.0001
53136,0.0001
53140,0.0001
53144,0.0001
53148,0.0001
53152,0.0001
53156,0.0001
53160,0.0001
53164,0.0001
53168,0.0001
53172,0.0001
53176,0.0001
53180,0.0001
53184,0.0001
53188,0.0001
53192,0.0001
53196,0.0001
53200,0.0001
53204,0.0001
53208,0.0001
53212,0.0001
53216,0.0001
53220,0.0001
53224,0.0001
53228,0.0001
53232,0.0001
53236,0.0001
53240,0.0001
53244,0.0001
53248,0.0001
53252,0.0001
53256,0.0001
53260,0.0001
53264,0.0001
53268,0.0001
53272,0.0001
53276,0.0001
53280,0.0001
53284,0.0001
53288,0.0001
53292,0.0001
53296,0.0001
53300,0.0001
53304,0.0001
53308,0.0001
53312,0.0001
53316,0.0001
53320,0.0001
53324,0.0001
53328,0.0001
53332,0.0001
53336,0.0001
53340,0.0001
53344,0.0001
53348,0.0001
53352,0.0001
53356,0.0001
53360,0.0001
53364,0.0001
53368,0.0001
53372,0.0001
53376,0.0001
53380,0.0001
53384,0.0001
53388,0.0001
53392,0.0001
53396,0.0001
53400,0.0001
53404,0.0001
53408,0.0001
53412,0.0001
53416,0.0001
53420,0.0001
53424,0.0001
53428,0.0001
53432,0.0001
53436,0.0001
53440,0.0001
53444,0.0001
53448,0.0001
53452,0.0001
53456,0.0001
53460,0.0001
53464,0.0001
53468,0.0001
53472,0.0001
53476,0.0001
53480,0.0001
53484,0.0001
53488,0.0001
53492,0.0001
53496,0.0001
53500,0.0001
53504,0.0001
53508,0.0001
53512,0.0001
53516,0.0001
53520,0.0001
53524,0.0001
53528,0.0001
53532,0.0001
53536,0.0001
53540,0.0001
53544,0.0001
53548,0.0001
53552,0.0001
53556,0.0001
53560,0.0001
53564,0.0001
53568,0.0001
53572,0.0001
53576,0.0001
53580,0.0001
53584,0.0001
53588,0.0001
53592,0.0001
53596,0.0001
53600,0.0001
53604,0.0001
53608,0.0001
53612,0.0001
53616,0.0001
53620,0.0001
53624,0.0001
53628,0.0001
53632,0.0001
53636,0.0001
53640,0.0001
53644,0.0001
53648,0.0001
53652,0.0001
53656,0.0001
53660,0.0001
53664,0.0001
53668,0.0001
53672,0.0001
53676,0.0001
53680,0.0001
53684,0.0001
53688,0.0001
53692,0.0001
53696,0.0001
53700,0.0001
53704,0.0001
53708,0.0001
53712,0.0001
53716,0.0001
53720,0.0001
53724,0.0001
53728,0.0001
53732,0.0001
53736,0.0001
53740,0.0001
53744,0.0001
53748,0.0001
53752,0.0001
53756,0.0001
53760,0.0001
53764,0.0001
53768,0.0001
53772,0.0001
53776,0.0001
53780,0.0001
53784,0.0001
53788,0.0001
53792,0.0001
53796,0.0001
53800,0.0001
53804,0.0001
53808,0.0001
53812,0.0001
53816,0.0001
53820,0.0001
53824,0.0001
53828,0.0001
53832,0.0001
53836,0.0001
53840,0.0001
53844,0.0001
53848,0.0001
53852,0.0001
53856,0.0001
53860,0.0001
53864,0.0001
53868,0.0001
53872,0.0001
53876,0.0001
53880,0.0001
53884,0.0001
53888,0.0001
53892,0.0001
53896,0.0001
53900,0.0001
53904,0.0001
53908,0.0001
53912,0.0001
53916,0.0001
53920,0.0001
53924,0.0001
53928,0.0001
53932,0.0001
53936,0.0001
53940,0.0001
53944,0.0001
53948,0.0001
53952,0.0001
53956,0.0001
53960,0.0001
53964,0.0001
53968,0.0001
53972,0.0001
53976,0.0001
53980,0.0001
53984,0.0001
53988,0.0001
53992,0.0001
53996,0.0001
54000,0.0001
54004,0.0001
54008,0.0001
54012,0.0001
54016,0.0001
54020,0.0001
54024,0.0001
54028,0.0001
54032,0.0001
54036,0.0001
54040,0.0001
54044,0.0001
54048,0.0001
54052,0.0001
54056,0.0001
54060,0.0001
54064,0.0001
54068,0.0001
54072,0.0001
54076,0.0001
54080,0.0001
54084,0.0001
54088,0.0001
54092,0.0001
54096,0.0001
54100,0.0001
54104,0.0001
54108,0.0001
54112,0.0001
54116,0.0001
54120,0.0001
54124,0.0001
54128,0.0001
54132,0.0001
54136,0.0001
54140,0.0001
54144,0.0001
54148,0.0001
54152,0.0001
54156,0.0001
54160,0.0001
54164,0.0001
54168,0.0001
54172,0.0001
54176,0.0001
54180,0.0001
54184,0.0001
54188,0.0001
54192,0.0001
54196,0.0001
54200,0.0001
54204,0.0001
54208,0.0001
54212,0.0001
54216,0.0001
54220,0.0001
54224,0.0001
54228,0.0001
54232,0.0001
54236,0.0001
54240,0.0001
54244,0.0001
54248,0.0001
54252,0.0001
54256,0.0001
54260,0.0001
54264,0.0001
54268,0.0001
54272,0.0001
54276,0.0001
54280,0.0001
54284,0.0001
54288,0.0001
54292,0.0001
54296,0.0001
54300,0.0001
54304,0.0001
54308,0.0001
54312,0.0001
54316,0.0001
54320,0.0001
54324,0.0001
54328,0.0001
54332,0.0001
54336,0.0001
54340,0.0001
54344,0.0001
54348,0.0001
54352,0.0001
54356,0.0001
54360,0.0001
54364,0.0001
54368,0.0001
54372,0.0001
54376,0.0001
54380,0.0001
54384,0.0001
54388,0.0001
54392,0.0001
54396,0.0001
54400,0.0001
54404,0.0001
54408,0.0001
54412,0.0001
54416,0.0001
54420,0.0001
54424,0.0001
54428,0.0001
54432,0.0001
54436,0.0001
54440,0.0001
54444,0.0001
54448,0.0001
54452,0.0001
54456,0.0001
54460,0.0001
54464,0.0001
54468,0.0001
54472,0.0001
54476,0.0001
54480,0.0001
54484,0.0001
54488,0.0001
54492,0.0001
54496,0.0001
54500,0.0001
54504,0.0001
54508,0.0001
54512,0.0001
54516,0.0001
54520,0.0001
54524,0.0001
54528,0.0001
54532,0.0001
54536,0.0001
54540,0.0001
54544,0.0001
54548,0.0001
54552,0.0001
54556,0.0001
54560,0.0001
54564,0.0001
54568,0.0001
54572,0.0001
54576,0.0001
54580,0.0001
54584,0.0001
54588,0.0001
54592,0.0001
54596,0.0001
54600,0.0001
54604,0.0001
54608,0.0001
54612,0.0001
54616,0.0001
54620,0.0001
54624,0.0001
54628,0.0001
54632,0.0001
54636,0.0001
54640,0.0001
54644,0.0001
54648,0.0001
54652,0.0001
54656,0.0001
54660,0.0001
54664,0.0001
54668,0.0001
54672,0.0001
54676,0.0001
54680,0.0001
54684,0.0001
54688,0.0001
54692,0.0001
54696,0.0001
54700,0.0001
54704,0.0001
54708,0.0001
54712,0.0001
54716,0.0001
54720,0.0001
54724,0.0001
54728,0.0001
54732,0.0001
54736,0.0001
54740,0.0001
54744,0.0001
54748,0.0001
54752,0.0001
54756,0.0001
54760,0.0001
54764,0.0001
54768,0.0001
54772,0.0001
54776,0.0001
54780,0.0001
54784,0.0001
54788,0.0001
54792,0.0001
54796,0.0001
54800,0.0001
54804,0.0001
54808,0.0001
54812,0.0001
54816,0.0001
54820,0.0001
54824,0.0001
54828,0.0001
54832,0.0001
54836,0.0001
54840,0.0001
54844,0.0001
54848,0.0001
54852,0.0001
54856,0.0001
54860,0.0001
54864,0.0001
54868,0.0001
54872,0.0001
54876,0.0001
54880,0.0001
54884,0.0001
54888,0.0001
54892,0.0001
54896,0.0001
54900,0.0001
54904,0.0001
54908,0.0001
54912,0.0001
54916,0.0001
54920,0.0001
54924,0.0001
54928,0.0001
54932,0.0001
54936,0.0001
54940,0.0001
54944,0.0001
54948,0.0001
54952,0.0001
54956,0.0001
54960,0.0001
54964,0.0001
54968,0.0001
54972,0.0001
54976,0.0001
54980,0.0001
54984,0.0001
54988,0.0001
54992,0.0001
54996,0.0001
55000,0.0001
55004,0.0001
55008,0.0001
55012,0.0001
55016,0.0001
55020,0.0001
55024,0.0001
55028,0.0001
55032,0.0001
55036,0.0001
55040,0.0001
55044,0.0001
55048,0.0001
55052,0.0001
55056,0.0001
55060,0.0001
55064,0.0001
55068,0.0001
55072,0.0001
55076,0.0001
55080,0.0001
55084,0.0001
55088,0.0001
55092,0.0001
55096,0.0001
55100,0.0001
55104,0.0001
55108,0.0001
55112,0.0001
55116,0.0001
55120,0.0001
55124,0.0001
55128,0.0001
55132,0.0001
55136,0.0001
55140,0.0001
55144,0.0001
55148,0.0001
55152,0.0001
55156,0.0001
55160,0.0001
55164,0.0001
55168,0.0001
55172,0.0001
55176,0.0001
55180,0.0001
55184,0.0001
55188,0.0001
55192,0.0001
55196,0.0001
55200,0.0001
55204,0.0001
55208,0.0001
55212,0.0001
55216,0.0001
55220,0.0001
55224,0.0001
55228,0.0001
55232,0.0001
55236,0.0001
55240,0.0001
55244,0.0001
55248,0.0001
55252,0.0001
55256,0.0001
55260,0.0001
55264,0.0001
55268,0.0001
55272,0.0001
55276,0.0001
55280,0.0001
55284,0.0001
55288,0.0001
55292,0.0001
55296,0.0001
55300,0.0001
55304,0.0001
55308,0.0001
55312,0.0001
55316,0.0001
55320,0.0001
55324,0.0001
55328,0.0001
55332,0.0001
55336,0.0001
55340,0.0001
55344,0.0001
55348,0.0001
55352,0.0001
55356,0.0001
55360,0.0001
55364,0.0001
55368,0.0001
55372,0.0001
55376,0.0001
55380,0.0001
55384,0.0001
55388,0.0001
55392,0.0001
55396,0.0001
55400,0.0001
55404,0.0001
55408,0.0001
55412,0.0001
55416,0.0001
55420,0.0001
55424,0.0001
55428,0.0001
55432,0.0001
55436,0.0001
55440,0.0001
55444,0.0001
55448,0.0001
55452,0.0001
55456,0.0001
55460,0.0001
55464,0.0001
55468,0.0001
55472,0.0001
55476,0.0001
55480,0.0001
55484,0.0001
55488,0.0001
55492,0.0001
55496,0.0001
55500,0.0001
55504,0.0001
55508,0.0001
55512,0.0001
55516,0.0001
55520,0.0001
55524,0.0001
55528,0.0001
55532,0.0001
55536,0.0001
55540,0.0001
55544,0.0001
55548,0.0001
55552,0.0001
55556,0.0001
55560,0.0001
55564,0.0001
55568,0.0001
55572,0.0001
55576,0.0001
55580,0.0001
55584,0.0001
55588,0.0001
55592,0.0001
55596,0.0001
55600,0.0001
55604,0.0001
55608,0.0001
55612,0.0001
55616,0.0001
55620,0.0001
55624,0.0001
55628,0.0001
55632,0.0001
55636,0.0001
55640,0.0001
55644,0.0001
55648,0.0001
55652,0.0001
55656,0.0001
55660,0.0001
55664,0.0001
55668,0.0001
55672,0.0001
55676,0.0001
55680,0.0001
55684,0.0001
55688,0.0001
55692,0.0001
55696,0.0001
55700,0.0001
55704,0.0001
55708,0.0001
55712,0.0001
55716,0.0001
55720,0.0001
55724,0.0001
55728,0.0001
55732,0.0001
55736,0.0001
55740,0.0001
55744,0.0001
55748,0.0001
55752,0.0001
55756,0.0001
55760,0.0001
55764,0.0001
55768,0.0001
55772,0.0001
55776,0.0001
55780,0.0001
55784,0.0001
55788,0.0001
55792,0.0001
55796,0.0001
55800,0.0001
55804,0.0001
55808,0.0001
55812,0.0001
55816,0.0001
55820,0.0001
55824,0.0001
55828,0.0001
55832,0.0001
55836,0.0001
55840,0.0001
55844,0.0001
55848,0.0001
55852,0.0001
55856,0.0001
55860,0.0001
55864,0.0001
55868,0.0001
55872,0.0001
55876,0.0001
55880,0.0001
55884,0.0001
55888,0.0001
55892,0.0001
55896,0.0001
55900,0.0001
55904,0.0001
55908,0.0001
55912,0.0001
55916,0.0001
55920,0.0001
55924,0.0001
55928,0.0001
55932,0.0001
55936,0.0001
55940,0.0001
55944,0.0001
55948,0.0001
55952,0.0001
55956,0.0001
55960,0.0001
55964,0.0001
55968,0.0001
55972,0.0001
55976,0.0001
55980,0.0001
55984,0.0001
55988,0.0001
55992,0.0001
55996,0.0001
56000,0.0001
56004,0.0001
56008,0.0001
56012,0.0001
56016,0.0001
56020,0.0001
56024,0.0001
56028,0.0001
56032,0.0001
56036,0.0001
56040,0.0001
56044,0.0001
56048,0.0001
56052,0.0001
56056,0.0001
56060,0.0001
56064,0.0001
56068,0.0001
56072,0.0001
56076,0.0001
56080,0.0001
56084,0.0001
56088,0.0001
56092,0.0001
56096,0.0001
56100,0.0001
56104,0.0001
56108,0.0001
56112,0.0001
56116,0.0001
56120,0.0001
56124,0.0001
56128,0.0001
56132,0.0001
56136,0.0001
56140,0.0001
56144,0.0001
56148,0.0001
56152,0.0001
56156,0.0001
56160,0.0001
56164,0.0001
56168,0.0001
56172,0.0001
56176,0.0001
56180,0.0001
56184,0.0001
56188,0.0001
56192,0.0001
56196,0.0001
56200,0.0001
56204,0.0001
56208,0.0001
56212,0.0001
56216,0.0001
56220,0.0001
56224,0.0001
56228,0.0001
56232,0.0001
56236,0.0001
56240,0.0001
56244,0.0001
56248,0.0001
56252,0.0001
56256,0.0001
56260,0.0001
56264,0.0001
56268,0.0001
56272,0.0001
56276,0.0001
56280,0.0001
56284,0.0001
56288,0.0001
56292,0.0001
56296,0.0001
56300,0.0001
56304,0.0001
56308,0.0001
56312,0.0001
56316,0.0001
56320,0.0001
56324,0.0001
56328,0.0001
56332,0.0001
56336,0.0001
56340,0.0001
56344,0.0001
56348,0.0001
56352,0.0001
56356,0.0001
56360,0.0001
56364,0.0001
56368,0.0001
56372,0.0001
56376,0.0001
56380,0.0001
56384,0.0001
56388,0.0001
56392,0.0001
56396,0.0001
56400,0.0001
56404,0.0001
56408,0.0001
56412,0.0001
56416,0.0001
56420,0.0001
56424,0.0001
56428,0.0001
56432,0.0001
56436,0.0001
56440,0.0001
56444,0.0001
56448,0.0001
56452,0.0001
56456,0.0001
56460,0.0001
56464,0.0001
56468,0.0001
56472,0.0001
56476,0.0001
56480,0.0001
56484,0.0001
56488,0.0001
56492,0.0001
56496,0.0001
56500,0.0001
56504,0.0001
56508,0.0001
56512,0.0001
56516,0.0001
56520,0.0001
56524,0.0001
56528,0.0001
56532,0.0001
56536,0.0001
56540,0.0001
56544,0.0001
56548,0.0001
56552,0.0001
56556,0.0001
56560,0.0001
56564,0.0001
56568,0.0001
56572,0.0001
56576,0.0001
56580,0.0001
56584,0.0001
56588,0.0001
56592,0.0001
56596,0.0001
56600,0.0001
56604,0.0001
56608,0.0001
56612,0.0001
56616,0.0001
56620,0.0001
56624,0.0001
56628,0.0001
56632,0.0001
56636,0.0001
56640,0.0001
56644,0.0001
56648,0.0001
56652,0.0001
56656,0.0001
56660,0.0001
56664,0.0001
56668,0.0001
56672,0.0001
56676,0.0001
56680,0.0001
56684,0.0001
56688,0.0001
56692,0.0001
56696,0.0001
56700,0.0001
56704,0.0001
56708,0.0001
56712,0.0001
56716,0.0001
56720,0.0001
56724,0.0001
56728,0.0001
56732,0.0001
56736,0.0001
56740,0.0001
56744,0.0001
56748,0.0001
56752,0.0001
56756,0.0001
56760,0.0001
56764,0.0001
56768,0.0001
56772,0.0001
56776,0.0001
56780,0.0001
56784,0.0001
56788,0.0001
56792,0.0001
56796,0.0001
56800,0.0001
56804,0.0001
56808,0.0001
56812,0.0001
56816,0.0001
56820,0.0001
56824,0.0001
56828,0.0001
56832,0.0001
56836,0.0001
56840,0.0001
56844,0.0001
56848,0.0001
56852,0.0001
56856,0.0001
56860,0.0001
56864,0.0001
56868,0.0001
56872,0.0001
56876,0.0001
56880,0.0001
56884,0.0001
56888,0.0001
56892,0.0001
56896,0.0001
56900,0.0001
56904,0.0001
56908,0.0001
56912,0.0001
56916,0.0001
56920,0.0001
56924,0.0001
56928,0.0001
56932,0.0001
56936,0.0001
56940,0.0001
56944,0.0001
56948,0.0001
56952,0.0001
56956,0.0001
56960,0.0001
56964,0.0001
56968,0.0001
56972,0.0001
56976,0.0001
56980,0.0001
56984,0.0001
56988,0.0001
56992,0.0001
56996,0.0001
57000,0.0001
57004,0.0001
57008,0.0001
57012,0.0001
57016,0.0001
57020,0.0001
57024,0.0001
57028,0.0001
57032,0.0001
57036,0.0001
57040,0.0001
57044,0.0001
57048,0.0001
57052,0.0001
57056,0.0001
57060,0.0001
57064,0.0001
57068,0.0001
57072,0.0001
57076,0.0001
57080,0.0001
57084,0.0001
57088,0.0001
57092,0.0001
57096,0.0001
57100,0.0001
57104,0.0001
57108,0.0001
57112,0.0001
57116,0.0001
57120,0.0001
57124,0.0001
57128,0.0001
57132,0.0001
57136,0.0001
57140,0.0001
57144,0.0001
57148,0.0001
57152,0.0001
57156,0.0001
57160,0.0001
57164,0.0001
57168,0.0001
57172,0.0001
57176,0.0001
57180,0.0001
57184,0.0001
57188,0.0001
57192,0.0001
57196,0.0001
57200,0.0001
57204,0.0001
57208,0.0001
57212,0.0001
57216,0.0001
57220,0.0001
57224,0.0001
57228,0.0001
57232,0.0001
57236,0.0001
57240,0.0001
57244,0.0001
57248,0.0001
57252,0.0001
57256,0.0001
57260,0.0001
57264,0.0001
57268,0.0001
57272,0.0001
57276,0.0001
57280,0.0001
57284,0.0001
57288,0.0001
57292,0.0001
57296,0.0001
57300,0.0001
57304,0.0001
57308,0.0001
57312,0.0001
57316,0.0001
57320,0.0001
57324,0.0001
57328,0.0001
57332,0.0001
57336,0.0001
57340,0.0001
57344,0.0001
57348,0.0001
57352,0.0001
57356,0.0001
57360,0.0001
57364,0.0001
57368,0.0001
57372,0.0001
57376,0.0001
57380,0.0001
57384,0.0001
57388,0.0001
57392,0.0001
57396,0.0001
57400,0.0001
57404,0.0001
57408,0.0001
57412,0.0001
57416,0.0001
57420,0.0001
57424,0.0001
57428,0.0001
57432,0.0001
57436,0.0001
57440,0.0001
57444,0.0001
57448,0.0001
57452,0.0001
57456,0.0001
57460,0.0001
57464,0.0001
57468,0.0001
57472,0.0001
57476,0.0001
57480,0.0001
57484,0.0001
57488,0.0001
57492,0.0001
57496,0.0001
57500,0.0001
57504,0.0001
57508,0.0001
57512,0.0001
57516,0.0001
57520,0.0001
57524,0.0001
57528,0.0001
57532,0.0001
57536,0.0001
57540,0.0001
57544,0.0001
57548,0.0001
57552,0.0001
57556,0.0001
57560,0.0001
57564,0.0001
57568,0.0001
57572,0.0001
57576,0.0001
57580,0.0001
57584,0.0001
57588,0.0001
57592,0.0001
57596,0.0001
57600,0.0001
57604,0.0001
57608,0.0001
57612,0.0001
57616,0.0001
57620,0.0001
57624,0.0001
57628,0.0001
57632,0.0001
57636,0.0001
57640,0.0001
57644,0.0001
57648,0.0001
57652,0.0001
57656,0.0001
57660,0.0001
57664,0.0001
57668,0.0001
57672,0.0001
57676,0.0001
57680,0.0001
57684,0.0001
57688,0.0001
57692,0.0001
57696,0.0001
57700,0.0001
57704,0.0001
57708,0.0001
57712,0.0001
57716,0.0001
57720,0.0001
57724,0.0001
57728,0.0001
57732,0.0001
57736,0.0001
57740,0.0001
57744,0.0001
57748,0.0001
57752,0.0001
57756,0.0001
57760,0.0001
57764,0.0001
57768,0.0001
57772,0.0001
57776,0.0001
57780,0.0001
57784,0.0001
57788,0.0001
57792,0.0001
57796,0.0001
57800,0.0001
57804,0.0001
57808,0.0001
57812,0.0001
57816,0.0001
57820,0.0001
57824,0.0001
57828,0.0001
57832,0.0001
57836,0.0001
57840,0.0001
57844,0.0001
57848,0.0001
57852,0.0001
57856,0.0001
57860,0.0001
57864,0.0001
57868,0.0001
57872,0.0001
57876,0.0001
57880,0.0001
57884,0.0001
57888,0.0001
57892,0.0001
57896,0.0001
57900,0.0001
57904,0.0001
57908,0.0001
57912,0.0001
57916,0.0001
57920,0.0001
57924,0.0001
57928,0.0001
57932,0.0001
57936,0.0001
57940,0.0001
57944,0.0001
57948,0.0001
57952,0.0001
57956,0.0001
57960,0.0001
57964,0.0001
57968,0.0001
57972,0.0001
57976,0.0001
57980,0.0001
57984,0.0001
57988,0.0001
57992,0.0001
57996,0.0001
58000,0.0001
58004,0.0001
58008,0.0001
58012,0.0001
58016,0.0001
58020,0.0001
58024,0.0001
58028,0.0001
58032,0.0001
58036,0.0001
58040,0.0001
58044,0.0001
58048,0.0001
58052,0.0001
58056,0.0001
58060,0.0001
58064,0.0001
58068,0.0001
58072,0.0001
58076,0.0001
58080,0.0001
58084,0.0001
58088,0.0001
58092,0.0001
58096,0.0001
58100,0.0001
58104,0.0001
58108,0.0001
58112,0.0001
58116,0.0001
58120,0.0001
58124,0.0001
58128,0.0001
58132,0.0001
58136,0.0001
58140,0.0001
58144,0.0001
58148,0.0001
58152,0.0001
58156,0.0001
58160,0.0001
58164,0.0001
58168,0.0001
58172,0.0001
58176,0.0001
58180,0.0001
58184,0.0001
58188,0.0001
58192,0.0001
58196,0.0001
58200,0.0001
58204,0.0001
58208,0.0001
58212,0.0001
58216,0.0001
58220,0.0001
58224,0.0001
58228,0.0001
58232,0.0001
58236,0.0001
58240,0.0001
58244,0.0001
58248,0.0001
58252,0.0001
58256,0.0001
58260,0.0001
58264,0.0001
58268,0.0001
58272,0.0001
58276,0.0001
58280,0.0001
58284,0.0001
58288,0.0001
58292,0.0001
58296,0.0001
58300,0.0001
58304,0.0001
58308,0.0001
58312,0.0001
58316,0.0001
58320,0.0001
58324,0.0001
58328,0.0001
58332,0.0001
58336,0.0001
58340,0.0001
58344,0.0001
58348,0.0001
58352,0.0001
58356,0.0001
58360,0.0001
58364,0.0001
58368,0.0001
58372,0.0001
58376,0.0001
58380,0.0001
58384,0.0001
58388,0.0001
58392,0.0001
58396,0.0001
58400,0.0001
58404,0.0001
58408,0.0001
58412,0.0001
58416,0.0001
58420,0.0001
58424,0.0001
58428,0.0001
58432,0.0001
58436,0.0001
58440,0.0001
58444,0.0001
58448,0.0001
58452,0.0001
58456,0.0001
58460,0.0001
58464,0.0001
58468,0.0001
58472,0.0001
58476,0.0001
58480,0.0001
58484,0.0001
58488,0.0001
58492,0.0001
58496,0.0001
58500,0.0001
58504,0.0001
58508,0.0001
58512,0.0001
58516,0.0001
58520,0.0001
58524,0.0001
58528,0.0001
58532,0.0001
58536,0.0001
58540,0.0001
58544,0.0001
58548,0.0001
58552,0.0001
58556,0.0001
58560,0.0001
58564,0.0001
58568,0.0001
58572,0.0001
58576,0.0001
58580,0.0001
58584,0.0001
58588,0.0001
58592,0.0001
58596,0.0001
58600,0.0001
58604,0.0001
58608,0.0001
58612,0.0001
58616,0.0001
58620,0.0001
58624,0.0001
58628,0.0001
58632,0.0001
58636,0.0001
58640,0.0001
58644,0.0001
58648,0.0001
58652,0.0001
58656,0.0001
58660,0.0001
58664,0.0001
58668,0.0001
58672,0.0001
58676,0.0001
58680,0.0001
58684,0.0001
58688,0.0001
58692,0.0001
58696,0.0001
58700,0.0001
58704,0.0001
58708,0.0001
58712,0.0001
58716,0.0001
58720,0.0001
58724,0.0001
58728,0.0001
58732,0.0001
58736,0.0001
58740,0.0001
58744,0.0001
58748,0.0001
58752,0.0001
58756,0.0001
58760,0.0001
58764,0.0001
58768,0.0001
58772,0.0001
58776,0.0001
58780,0.0001
58784,0.0001
58788,0.0001
58792,0.0001
58796,0.0001
58800,0.0001
58804,0.0001
58808,0.0001
58812,0.0001
58816,0.0001
58820,0.0001
58824,0.0001
58828,0.0001
58832,0.0001
58836,0.0001
58840,0.0001
58844,0.0001
58848,0.0001
58852,0.0001
58856,0.0001
58860,0.0001
58864,0.0001
58868,0.0001
58872,0.0001
58876,0.0001
58880,0.0001
58884,0.0001
58888,0.0001
58892,0.0001
